Date,Open,High,Low,Close,Adj Close,Volume
2024-11-21,419.5,419.78,410.2887,412.87,411.294771301004,20780162
2024-11-22,411.365,417.4,411.06,417.0,415.409014054106,24814626
2024-11-25,418.38,421.08,414.85,418.79,417.192184642012,27691090
2024-11-26,419.585,429.0414,418.85,427.99,426.357083753038,23458889
2024-11-27,425.105,427.2299,422.02,422.99,421.376160323133,18332444
2024-11-29,420.09,424.88,417.8,423.46,421.844367125544,16271921
2024-12-02,421.57,433.0,421.31,430.98,429.335675964121,20207223
2024-12-03,429.84,432.47,427.74,431.2,429.554836595037,18301987
2024-12-04,433.03,439.67,432.63,437.42,435.751105341839,26009429
2024-12-05,437.92,444.66,436.171,442.62,440.931265708941,21697775
2024-12-06,442.3,446.1,441.7703,443.57,441.877641160623,18821002
2024-12-09,442.6,448.33,440.5,446.02,444.318293641277,19144388
2024-12-10,444.39,449.62,441.6,443.33,441.638556835987,18469459
2024-12-11,444.05,450.35,444.05,448.99,447.27696215864,19200208
2024-12-12,449.11,456.1648,449.11,449.56,447.84478742965,20834779
2024-12-13,448.435,451.43,445.58,447.27,445.563524498753,20177833
2024-12-16,447.27,452.18,445.28,451.59,449.867042342191,23598834
2024-12-17,451.01,455.29,449.57,454.46,452.726092390957,22733494
2024-12-18,451.32,452.65,437.02,437.39,435.72121980126,24444545
2024-12-19,441.62,443.1834,436.32,437.03,435.362593314307,22963681
2024-12-20,433.11,443.74,428.63,436.6,434.934233899335,64263694
2024-12-23,436.74,437.65,432.83,435.25,433.58938457326,19152519
2024-12-24,434.65,439.6,434.19,439.33,437.653818092063,7164543
2024-12-26,439.08,440.94,436.63,438.11,436.438472775166,8199927
2024-12-27,434.6,435.22,426.35,430.53,428.88739285543,18117713
2024-12-30,426.06,427.55,421.9,424.83,423.209140145338,13158703
2024-12-31,426.1,426.73,420.66,421.5,419.891845141021,13246509
2025-01-02,425.53,426.07,414.85,418.58,416.982985857956,16896469
2025-01-03,421.08,424.03,419.54,423.35,421.734786810086,16662943
2025-01-06,428.0,434.32,425.4774,427.85,426.217617897001,20573648
2025-01-07,429.0,430.65,420.8,422.37,420.758525817824,18139065
2025-01-08,423.46,426.97,421.54,424.56,422.940170280123,15054575
2025-01-10,424.63,424.71,415.02,418.95,417.351574191769,20201132
2025-01-13,415.235,418.5,412.29,417.19,415.598289144442,17604780
2025-01-14,417.81,419.74,410.72,415.67,414.084088421751,16935856
2025-01-15,419.13,428.15,418.265,426.31,424.68349348059,19637838
2025-01-16,428.695,429.49,424.39,424.58,422.960093973842,15300023
2025-01-17,434.085,434.48,428.17,429.03,427.393115826458,26197507
2025-01-21,430.2,430.8999,425.595,428.5,426.865137942888,26085703
2025-01-22,437.56,447.27,436.0,446.2,444.497606884753,27803811
2025-01-23,442.0,446.75,441.5048,446.71,445.005661074603,18389270
2025-01-24,445.16,446.65,441.4,444.06,442.365771656754,15549453
2025-01-27,424.01,435.2,423.5,434.56,432.902017139933,35647805
2025-01-28,434.6,448.38,431.38,447.2,445.493791570734,23491703
2025-01-29,446.69,446.88,440.4,442.33,440.642372150006,23581370
2025-01-30,418.77,422.86,413.16,414.99,413.406682835284,54586260
2025-01-31,418.98,420.69,414.91,415.06,413.476415763303,34223388
2025-02-03,411.6,415.41,408.66,410.92,409.352211163341,25679149
2025-02-04,412.685,413.9199,409.74,412.37,410.796678958014,20532096
2025-02-05,412.35,413.827,410.4,413.29,411.713168869116,16336188
2025-02-06,414.0,418.2,414.0,415.82,414.233516124648,16309755
2025-02-07,416.48,418.65,408.1,409.75,408.186675080743,22886844
2025-02-10,413.71,415.4624,410.92,412.22,410.647251255116,20817919
2025-02-11,409.64,412.49,409.3,411.44,409.870227200051,18140592
2025-02-12,407.21,410.75,404.3673,409.04,407.479383953697,19121734
2025-02-13,407.0,411.0,406.36,410.54,408.973660982668,23891731
2025-02-14,407.79,408.91,405.88,408.43,406.871711295248,22758464
2025-02-18,408.0,410.597,406.5,409.64,408.077094765285,21423051
2025-02-19,407.88,415.49,407.65,414.77,413.187522204368,24114197
2025-02-20,415.29,419.31,412.54,416.13,415.369166666667,23508728
2025-02-21,417.335,418.048,407.89,408.21,407.463647237642,27524799
2025-02-24,408.51,409.37,399.32,404.0,403.26134461186,26443656
2025-02-25,401.1,401.915,396.7,397.9,397.172497576879,29387402
2025-02-26,398.01,403.6,394.245,399.73,398.999151687373,19618954
2025-02-27,401.265,405.74,392.17,392.53,391.812315842806,21127406
2025-02-28,392.655,397.63,386.57,396.99,396.264161379857,32845658
2025-03-03,398.82,398.82,386.155,388.49,387.779702396687,23007726
2025-03-04,383.4,392.58,381.0,388.61,387.899482994096,29342923
2025-03-05,389.34,401.67,388.81,401.02,400.286793109525,23433132
2025-03-06,394.28,402.15,392.6777,396.89,396.164344215349,23304625
2025-03-07,392.32,394.8,385.54,393.31,392.590889725967,22034087
2025-03-10,385.84,386.4,377.22,380.16,379.46493259318,32569768
2025-03-11,379.0,386.0,376.91,380.45,379.754402370253,30380177
2025-03-12,382.95,385.2165,378.9507,383.27,382.569246409375,24253567
2025-03-13,383.155,385.32,377.45,378.77,378.07747400652,20473017
2025-03-14,379.775,390.23,379.51,388.56,387.849574411842,19952846
2025-03-17,386.7,392.705,385.57,388.7,387.989318442153,22474272
2025-03-18,387.07,387.37,381.1,383.52,382.818789320645,19486850
2025-03-19,385.525,389.68,384.0,387.82,387.110927394484,19185532
2025-03-20,385.735,391.785,383.28,386.84,386.132719182307,18470542
2025-03-21,383.215,391.74,382.8,391.26,390.544637853555,39675928
2025-03-24,395.4,395.4,389.81,393.08,392.361310247599,21004548
2025-03-25,393.915,396.36,392.64,395.16,394.437507269363,15774968
2025-03-26,395.0,395.31,388.57,389.97,389.256996431404,16132906
2025-03-27,390.13,392.24,387.395,390.58,389.865881134902,13766761
2025-03-28,388.08,389.13,376.93,378.8,378.107419155873,21632016
2025-03-31,372.535,377.07,367.24,375.39,374.703653846154,35184676
2025-04-01,374.65,382.85,373.23,382.19,381.49122103269,19689503
2025-04-02,377.965,385.08,376.62,382.14,381.441312450436,16092555
2025-04-03,374.785,377.48,369.35,373.11,372.427822495374,30197997
2025-04-04,364.125,374.59,359.48,359.84,359.182084765178,49209854
2025-04-07,350.88,370.9999,344.79,357.86,357.205704907921,50424998
2025-04-08,368.255,373.65,350.25,354.56,353.911738479161,35868918
2025-04-09,353.535,393.225,353.1,390.49,389.776045686845,50199696
2025-04-10,382.06,383.9,367.8,381.35,380.652756850824,38024368
2025-04-11,380.635,390.05,378.89,388.45,387.739775530884,23839220
2025-04-14,393.22,394.65,384.21,387.81,387.100945678033,19251172
2025-04-15,388.505,391.89,384.1599,385.73,385.024748656269,17199890
2025-04-16,380.67,381.61,368.0,371.61,370.930565027756,21967826
2025-04-17,373.745,374.3215,366.89,367.78,367.107567627104,21120192
2025-04-21,362.815,364.48,355.67,359.12,358.463401180721,20807279
2025-04-22,363.375,367.77,359.8602,366.82,366.149322847828,19484993
2025-04-23,376.06,380.39,373.02,374.39,373.705482201075,20545526
2025-04-24,375.695,388.45,375.19,387.3,386.591878139043,22232289
2025-04-25,387.0,392.16,384.6,391.85,391.133559124152,18973165
2025-04-28,391.955,392.74,386.638,391.16,390.444820689048,16579430
2025-04-29,391.3,395.1,390.38,394.04,393.319555026875,14973976
2025-04-30,390.3,396.66,384.44,395.26,394.537324433871,36461075
2025-05-01,431.11,436.99,424.9,425.4,424.622217816548,58938100
2025-05-02,431.74,439.44,429.985,435.28,434.484153669927,30757434
2025-05-05,432.87,439.5,432.11,436.17,435.372526434047,20136053
2025-05-06,432.2,437.73,431.17,433.31,432.517755529122,15104204
2025-05-07,433.84,438.12,431.1103,433.35,432.557682394925,23307241
2025-05-08,437.93,443.67,435.66,438.17,437.368869724205,23491330
2025-05-09,440.0,440.74,435.88,438.73,437.927845845449,15324233
2025-05-12,445.94,449.37,439.78,449.26,448.438593268129,22821935
2025-05-13,447.78,450.6733,445.36,449.14,448.31881267072,23618819
2025-05-14,448.14,453.9,448.14,452.94,452.11186492202,19902796
2025-05-15,450.765,456.19,450.4301,453.13,453.13,21992323
2025-05-16,452.05,454.36,448.73,454.27,454.27,23849781
2025-05-19,450.875,459.585,450.8,458.87,458.87,21336509
2025-05-20,455.59,458.34,454.3201,458.17,458.17,15441808
2025-05-21,454.57,457.78,451.814,452.57,452.57,19216906
2025-05-22,454.95,460.25,453.9,454.86,454.86,18025612
2025-05-23,449.98,453.69,448.91,450.18,450.18,16883509
2025-05-27,456.48,460.95,456.115,460.69,460.69,20974293
2025-05-28,461.22,462.52,456.93,457.36,457.36,17086261
2025-05-29,461.55,461.72,455.3105,458.68,458.68,13982211
2025-05-30,459.715,461.68,455.54,460.36,460.36,34770475
2025-06-02,457.14,462.11,456.89,461.97,461.97,16626495
2025-06-03,461.47,464.14,460.8622,462.97,462.97,15743760
2025-06-04,464.0,465.69,463.0201,463.87,463.87,14162688
2025-06-05,464.955,469.65,464.03,467.68,467.68,20154460
2025-06-06,470.085,473.335,468.78,470.38,470.38,15285624
2025-06-09,469.7,473.43,468.62,472.75,472.75,16469932
2025-06-10,471.185,472.8,466.96,470.92,470.92,15375944
2025-06-11,470.02,475.47,469.655,472.62,472.62,16399176
2025-06-12,475.02,480.415,473.52,478.87,478.87,18950582
2025-06-13,476.41,479.18,472.76,474.96,474.96,16814456
2025-06-16,475.21,480.6943,475.0,479.14,479.14,15626104
2025-06-17,475.395,478.7399,474.08,478.04,478.04,15414128
2025-06-18,478.0,481.0,474.46,480.24,480.24,17526452
2025-06-20,482.23,483.46,476.87,477.4,477.4,37576206
2025-06-23,478.21,487.75,472.51,486.0,486.0,24863952
2025-06-24,488.95,491.849,486.795,490.11,490.11,22305642
2025-06-25,492.04,494.5556,489.39,492.27,492.27,17495099
2025-06-26,492.98,498.04,492.81,497.45,497.45,21578853
2025-06-27,497.55,499.3,493.03,495.94,495.94,34539236
2025-06-30,497.04,500.76,495.33,497.41,497.41,28368991
2025-07-01,496.47,498.05,490.98,492.05,492.05,19945375
2025-07-02,489.99,493.5,488.7,491.09,491.09,16319641
2025-07-03,493.81,500.13,493.44,498.84,498.84,13984829
2025-07-07,497.38,498.75,495.225,497.72,497.72,13981605
2025-07-08,497.24,498.2,494.11,496.62,496.62,11846586
2025-07-09,500.3,506.78,499.74,503.51,503.51,18659538
2025-07-10,503.05,504.44,497.75,501.48,501.48,16498740
2025-07-11,498.47,505.03,497.795,503.32,503.32,16459512
