Date,Open,High,Low,Close,Adj Close,Volume
2025-02-20 12:00:00,361.51,362.3,348.0,354.4,354.4,45965354
2025-02-21 12:00:00,353.44,354.98,334.42,337.8,337.8,73750337
2025-02-24 12:00:00,338.14,342.3973,324.7,330.53,330.53,76012371
2025-02-25 12:00:00,327.025,328.89,297.2512,302.8,302.8,134228777
2025-02-26 12:00:00,303.715,309.0,288.04,290.8,290.8,100078276
2025-02-27 12:00:00,291.16,297.23,280.88,281.95,281.95,99644597
2025-02-28 12:00:00,279.5,293.88,273.6,292.98,292.98,115590068
2025-03-03 12:00:00,300.34,303.94,277.3,284.65,284.65,115147914
2025-03-04 12:00:00,270.93,284.35,261.8401,272.04,272.04,126418623
2025-03-05 12:00:00,272.92,279.55,267.71,279.1,279.1,93493013
2025-03-06 12:00:00,272.06,272.65,260.02,263.45,263.45,98401566
2025-03-07 12:00:00,259.32,266.2499,250.73,262.67,262.67,102338532
2025-03-10 11:00:00,252.535,253.37,220.0,222.15,222.15,188905323
2025-03-11 11:00:00,225.305,237.0649,217.02,230.58,230.58,174894415
2025-03-12 11:00:00,247.22,251.84,241.1,248.09,248.09,142201681
2025-03-13 11:00:00,248.125,248.29,232.6,240.68,240.68,114592525
2025-03-14 11:00:00,247.31,251.58,240.73,249.98,249.98,100171474
2025-03-17 11:00:00,245.055,245.4,232.8,238.01,238.01,111833565
2025-03-18 11:00:00,228.155,230.1,222.28,225.31,225.31,111445611
2025-03-19 11:00:00,231.61,241.41,229.201,235.86,235.86,111980553
2025-03-20 11:00:00,233.345,238.0,230.0501,236.26,236.26,99026870
2025-03-21 11:00:00,234.985,249.52,234.55,248.71,248.71,131716184
2025-03-24 11:00:00,258.075,278.64,256.33,278.39,278.39,169044665
2025-03-25 11:00:00,283.6,288.2,271.28,288.14,288.14,150361538
2025-03-26 11:00:00,282.66,284.9,266.51,272.06,272.06,156250041
2025-03-27 11:00:00,272.48,291.85,271.8216,273.13,273.13,162554156
2025-03-28 11:00:00,275.575,276.1,260.57,263.55,263.55,123526189
2025-03-31 11:00:00,249.31,260.56,243.3601,259.16,259.16,133803221
2025-04-01 11:00:00,263.8,277.45,259.25,268.46,268.46,146486911
2025-04-02 11:00:00,254.6,284.99,251.27,282.76,282.76,212781017
2025-04-03 11:00:00,265.29,276.3,261.51,267.28,267.28,135871491
2025-04-04 11:00:00,255.38,261.0,236.0,239.43,239.43,181206728
2025-04-07 11:00:00,223.78,252.0,214.25,233.29,233.29,183126699
2025-04-08 11:00:00,245.0,250.44,217.8,221.86,221.86,171596800
2025-04-09 11:00:00,224.69,274.69,223.88,272.2,272.2,219433173
2025-04-10 11:00:00,260.0,262.49,239.33,252.4,252.4,181717404
2025-04-11 11:00:00,251.84,257.74,241.3629,252.31,252.31,128628085
2025-04-14 11:00:00,258.36,261.8,245.93,252.35,252.35,100096704
2025-04-15 11:00:00,249.91,258.75,247.54,254.11,254.11,79498817
2025-04-16 11:00:00,247.61,251.97,233.89,241.55,241.55,112376237
2025-04-17 11:00:00,243.47,244.34,237.6833,241.37,241.37,82408675
2025-04-21 11:00:00,230.26,232.21,222.79,227.5,227.5,97768007
2025-04-22 11:00:00,230.96,242.79,229.8501,237.97,237.97,120830527
2025-04-23 11:00:00,254.86,259.4499,244.43,250.74,250.74,150161878
2025-04-24 11:00:00,250.5,259.54,249.2,259.51,259.51,94413005
2025-04-25 11:00:00,261.69,286.85,259.63,284.95,284.95,167521263
2025-04-28 11:00:00,288.98,294.86,272.42,285.88,285.88,151703351
2025-04-29 11:00:00,285.5,293.32,279.4695,292.03,292.03,108906553
2025-04-30 11:00:00,279.9,284.45,270.78,282.16,282.16,128895557
2025-05-01 11:00:00,280.01,290.8688,279.81,280.52,280.52,99658974
2025-05-02 11:00:00,284.9,294.78,279.81,287.21,287.21,114045083
2025-05-05 11:00:00,284.57,284.849,274.4,280.26,280.26,94618882
2025-05-06 11:00:00,273.105,277.73,271.35,275.35,275.35,76715792
2025-05-07 11:00:00,276.88,277.92,271.0,276.22,276.22,71882408
2025-05-08 11:00:00,279.63,289.8,279.41,284.82,284.82,97539448
2025-05-09 11:00:00,290.21,307.04,290.0,298.26,298.26,132387835
2025-05-12 11:00:00,321.99,322.21,311.5,318.38,318.38,112826661
2025-05-13 11:00:00,320.0,337.5894,316.8,334.07,334.07,136992574
2025-05-14 11:00:00,342.5,350.0,337.0,347.68,347.68,136997264
2025-05-15 11:00:00,340.34,346.1393,334.7153,342.82,342.82,97882596
2025-05-16 11:00:00,346.24,351.62,342.33,349.98,349.98,95895665
2025-05-19 11:00:00,336.3,343.0,333.37,342.09,342.09,88869853
2025-05-20 11:00:00,347.87,354.9899,341.63,343.82,343.82,131715548
2025-05-21 11:00:00,344.43,347.35,332.2,334.62,334.62,102354844
2025-05-22 11:00:00,331.9,347.27,331.39,341.04,341.04,97113416
2025-05-23 11:00:00,337.92,343.18,333.21,339.34,339.34,84654818
2025-05-27 11:00:00,347.35,363.79,347.32,362.89,362.89,120146414
2025-05-28 11:00:00,364.84,365.0,355.91,356.9,356.9,91404309
2025-05-29 11:00:00,365.29,367.71,356.0,358.43,358.43,88545666
2025-05-30 11:00:00,355.52,363.68,345.29,346.46,346.46,123474938
2025-06-02 11:00:00,343.5,348.02,333.33,342.69,342.69,81873829
2025-06-03 11:00:00,346.595,355.4,343.04,344.27,344.27,99324544
2025-06-04 11:00:00,345.095,345.6,327.3308,332.05,332.05,98912075
2025-06-05 11:00:00,322.49,324.5499,273.21,284.7,284.7,292818655
2025-06-06 11:00:00,298.83,305.5,291.14,295.14,295.14,164747685
2025-06-09 11:00:00,285.955,309.83,281.85,308.58,308.58,140908876
2025-06-10 11:00:00,314.94,327.83,310.667,326.09,326.09,151256520
2025-06-11 11:00:00,334.395,335.5,322.5,326.43,326.43,122611360
2025-06-12 11:00:00,323.075,332.56,316.86,319.11,319.11,105127536
2025-06-13 11:00:00,313.97,332.99,313.3,325.31,325.31,128964279
2025-06-16 11:00:00,331.29,332.05,326.41,329.13,329.13,83925858
2025-06-17 11:00:00,326.09,327.26,314.74,316.35,316.35,88282669
2025-06-18 11:00:00,317.31,329.32,315.45,322.05,322.05,95137686
2025-06-20 11:00:00,327.95,332.36,317.78,322.16,322.16,108688008
2025-06-23 11:00:00,327.54,357.54,327.48,348.68,348.68,190716815
2025-06-24 11:00:00,356.17,356.26,340.44,340.47,340.47,114736245
2025-06-25 11:00:00,342.7,343.0,320.4,327.55,327.55,119845050
2025-06-26 11:00:00,324.61,331.05,323.61,325.78,325.78,80440907
2025-06-27 11:00:00,324.51,329.3393,317.495,323.63,323.63,89067049
2025-06-30 11:00:00,319.9,325.5799,316.6,317.66,317.66,76695081
2025-07-01 11:00:00,298.46,305.89,293.21,300.71,300.71,145085665
2025-07-02 11:00:00,312.63,316.832,303.82,315.65,315.65,119483730
2025-07-03 11:00:00,317.99,318.45,312.76,315.35,315.35,58041519
2025-07-07 11:00:00,291.37,296.15,288.7701,293.94,293.94,131177949
2025-07-08 11:00:00,297.0,304.0499,294.35,297.81,297.81,103246742
2025-07-09 11:00:00,297.55,300.15,293.55,295.88,295.88,75586771
2025-07-10 11:00:00,300.05,310.48,300.0,309.87,309.87,104366260
2025-07-11 11:00:00,307.89,314.09,305.65,313.51,313.51,79237069
