Date,Open,High,Low,Close,Adj Close,Volume
2025-01-13 12:00:00,82.19,84.12,81.79,83.99,83.99,7402380
2025-01-14 12:00:00,85.29,87.4,84.75,87.18,87.18,8958442
2025-01-15 12:00:00,88.72,90.19,88.47,89.64,89.64,10024081
2025-01-16 12:00:00,89.96,90.373,88.85,88.92,88.92,5816351
2025-01-17 12:00:00,90.76,93.245,90.005,91.81,91.81,16499703
2025-01-21 12:00:00,92.21,92.21,89.39,89.77,89.77,12629343
2025-01-22 12:00:00,90.0,90.37,89.1398,89.85,89.85,7345739
2025-01-23 12:00:00,89.76,89.78,88.24,89.73,89.73,7540610
2025-01-24 12:00:00,89.59,90.024,88.84,89.11,89.11,6004674
2025-01-27 12:00:00,87.545,90.29,87.39,90.24,90.24,6923826
2025-01-28 12:00:00,89.76,89.83,86.88,88.19,88.19,8665994
2025-01-29 12:00:00,88.17,89.415,88.17,88.76,88.76,5234468
2025-01-30 12:00:00,89.51,90.925,88.84,89.57,89.57,7686868
2025-01-31 12:00:00,89.57,90.4,88.54,88.58,88.58,8338934
2025-02-03 12:00:00,86.5,89.71,86.0,89.51,89.51,11215041
2025-02-04 12:00:00,82.26,82.69,77.38,77.725,77.725,58801889
2025-02-05 12:00:00,78.21,79.5,77.67,79.2,79.2,23646046
2025-02-06 12:00:00,79.68,79.74,78.11,78.57,78.57,14440462
2025-02-07 12:00:00,79.0,79.49,77.23,77.31,77.31,13447269
2025-02-10 12:00:00,78.16,78.92,77.61,78.24,78.24,11815591
2025-02-11 12:00:00,77.815,77.85,76.04,76.21,76.21,15769395
2025-02-12 12:00:00,75.42,76.85,75.3,76.27,76.27,11782529
2025-02-13 12:00:00,76.37,76.925,75.73,76.59,76.59,9958597
2025-02-14 12:00:00,76.9,78.33,76.63,77.97,77.97,10504560
2025-02-18 12:00:00,78.2,78.76,77.5006,78.62,78.62,11281243
2025-02-19 12:00:00,78.5,79.0,77.535,78.36,78.36,9082256
2025-02-20 12:00:00,78.12,78.17,76.85,77.63,77.63,9319311
2025-02-21 12:00:00,77.44,77.48,74.75,74.95,74.95,15171686
2025-02-24 12:00:00,75.245,75.88,73.97,75.25,75.25,12873277
2025-02-25 12:00:00,77.135,77.5683,72.7,74.07,74.07,20647167
2025-02-26 12:00:00,74.33,74.48,71.77,72.05,72.05,15296804
2025-02-27 12:00:00,72.15,72.55,70.58,70.73,70.73,11661160
2025-02-28 12:00:00,70.5,71.12,69.682,71.05,71.05,13601324
2025-03-03 12:00:00,71.1,71.57,69.5,69.75,69.75,15753699
2025-03-04 12:00:00,69.0,69.08,66.34,67.48,67.48,20179966
2025-03-05 12:00:00,67.98,69.69,67.7,69.5,69.5,14464271
2025-03-06 12:00:00,68.82,69.86,67.659,68.08,68.08,11226928
2025-03-07 12:00:00,67.97,70.98,67.825,70.48,70.48,16388274
2025-03-10 11:00:00,69.02,69.97,66.99,68.16,68.16,15035191
2025-03-11 11:00:00,68.41,68.95,67.165,67.98,67.98,12133067
2025-03-12 11:00:00,68.87,69.38,67.905,68.62,68.62,11533128
2025-03-13 11:00:00,68.33,68.91,66.7,66.91,66.91,9778264
2025-03-14 11:00:00,67.81,69.14,67.52,68.95,68.95,9828715
2025-03-17 11:00:00,68.67,70.22,67.98,69.65,69.65,7971219
2025-03-18 11:00:00,69.07,69.46,68.29,68.88,68.88,7520849
2025-03-19 11:00:00,69.1,70.48,68.82,70.0,70.0,6876430
2025-03-20 11:00:00,69.435,70.81,69.25,69.67,69.67,7453575
2025-03-21 11:00:00,68.62,70.41,68.55,70.19,70.19,14603808
2025-03-24 11:00:00,71.55,71.66,70.505,70.97,70.97,9911035
2025-03-25 11:00:00,71.0,71.71,70.5476,70.86,70.86,6690576
2025-03-26 11:00:00,70.93,71.62,69.545,69.97,69.97,7453991
2025-03-27 11:00:00,69.06,69.955,68.7,68.86,68.86,7883088
2025-03-28 11:00:00,68.06,68.24,64.95,65.15,65.15,16498003
2025-03-31 11:00:00,64.28,65.43,63.4,65.25,65.25,11562033
2025-04-01 11:00:00,64.62,66.36,64.6,66.1,66.1,8000576
2025-04-02 11:00:00,65.25,67.57,65.1,67.15,67.15,8122978
2025-04-03 11:00:00,63.1,63.94,60.95,61.71,61.71,18479921
2025-04-04 11:00:00,60.0,60.19,57.32,58.37,58.37,22124996
2025-04-07 11:00:00,56.74,61.48,55.85,58.53,58.53,20263197
2025-04-08 11:00:00,59.76,61.26,56.46,57.41,57.41,16533622
2025-04-09 11:00:00,56.67,64.17,56.51,63.95,63.95,22345647
2025-04-10 11:00:00,62.3,62.45,58.94,60.56,60.56,14398120
2025-04-11 11:00:00,60.53,62.81,60.4456,62.59,62.59,12919293
2025-04-14 11:00:00,63.7,63.9,61.69,62.27,62.27,8997462
2025-04-15 11:00:00,62.36,62.79,61.645,62.0,62.0,9140768
2025-04-16 11:00:00,61.375,61.46,59.72,60.24,60.24,9833606
2025-04-17 11:00:00,60.35,61.47,60.1322,61.0,61.0,9023742
2025-04-21 11:00:00,60.24,60.96,59.455,60.285,60.285,7354085
2025-04-22 11:00:00,60.73,61.91,59.95,61.42,61.42,9390144
2025-04-23 11:00:00,62.715,64.57,62.17,62.46,62.46,9838865
2025-04-24 11:00:00,62.9,64.83,62.76,64.77,64.77,10876971
2025-04-25 11:00:00,64.485,65.42,64.485,65.34,65.34,8693362
2025-04-28 11:00:00,65.305,65.82,64.13,64.93,64.93,14251515
2025-04-29 11:00:00,66.37,67.43,64.36,66.32,66.32,19706804
2025-04-30 11:00:00,65.155,65.99,63.54,65.84,65.84,10293798
2025-05-01 11:00:00,65.62,66.12,64.85,65.41,65.41,10072972
2025-05-02 11:00:00,66.135,67.76,65.98,67.24,67.24,10081506
2025-05-05 11:00:00,66.96,69.36,66.91,68.54,68.54,12000307
2025-05-06 11:00:00,67.95,68.93,67.8,68.05,68.05,7659394
2025-05-07 11:00:00,68.335,68.94,67.72,68.69,68.69,8106537
2025-05-08 11:00:00,69.3,70.946,69.3,70.48,70.48,11791492
2025-05-09 11:00:00,70.87,71.32,70.01,70.26,70.26,7470489
2025-05-12 11:00:00,72.97,74.15,71.85,72.31,72.31,12513047
2025-05-13 11:00:00,72.41,72.65,71.89,72.29,72.29,8076183
2025-05-14 11:00:00,72.66,73.34,72.2403,72.68,72.68,7724048
2025-05-15 11:00:00,72.34,72.67,71.44,71.57,71.57,8116475
2025-05-16 11:00:00,71.47,72.22,71.08,72.18,72.18,8717851
2025-05-19 11:00:00,71.16,72.54,71.11,72.32,72.32,7434931
2025-05-20 11:00:00,71.89,72.78,71.74,72.61,72.61,8403163
2025-05-21 11:00:00,72.2,73.2042,71.505,71.65,71.65,8094345
2025-05-22 11:00:00,71.475,71.985,71.2801,71.45,71.45,6451026
2025-05-23 11:00:00,69.46,70.14,69.41,69.85,69.85,7683598
2025-05-27 11:00:00,70.75,71.995,70.665,71.48,71.48,8770916
2025-05-28 11:00:00,71.58,72.035,71.1,71.44,71.44,6292063
2025-05-29 11:00:00,72.16,72.4492,70.25,70.93,70.93,7058910
2025-05-30 11:00:00,70.96,71.08,69.52,70.28,70.28,14937197
2025-06-02 11:00:00,69.275,70.96,69.05,70.93,70.93,7518225
2025-06-03 11:00:00,71.0,71.43,69.86,71.33,71.33,7316371
2025-06-04 11:00:00,71.49,73.07,71.33,72.8,72.8,7712328
2025-06-05 11:00:00,72.795,73.55,72.08,72.47,72.47,6326019
2025-06-06 11:00:00,73.265,73.62,72.64,73.43,73.43,7240199
2025-06-09 11:00:00,73.7,73.97,72.95,73.55,73.55,6166472
2025-06-10 11:00:00,73.58,75.27,73.32,74.76,74.76,9510736
2025-06-11 11:00:00,75.1,75.21,73.93,74.61,74.61,7706133
2025-06-12 11:00:00,74.02,75.3068,74.0,74.81,74.81,8644643
2025-06-13 11:00:00,73.3,74.215,70.5307,70.83,70.83,16744374
2025-06-16 11:00:00,71.63,72.485,71.07,72.26,72.26,7195509
2025-06-17 11:00:00,71.92,72.1,70.465,70.67,70.67,7374325
2025-06-18 11:00:00,70.51,71.2759,67.52,68.57,68.57,20427726
2025-06-20 11:00:00,68.83,70.55,68.55,70.05,70.05,18497852
2025-06-23 11:00:00,71.0,72.1469,70.16,72.01,72.01,11447942
2025-06-24 11:00:00,73.125,73.94,72.55,73.58,73.58,9500942
2025-06-25 11:00:00,74.14,74.2499,72.415,73.07,73.07,7851896
2025-06-26 11:00:00,73.245,73.38,71.61,73.17,73.17,10235639
2025-06-27 11:00:00,73.27,73.75,72.855,73.64,73.64,10449548
2025-06-30 11:00:00,73.94,74.54,73.66,74.32,74.32,7737966
2025-07-01 11:00:00,73.95,75.695,73.8,75.29,75.29,8633809
